class,depth,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,trie_total_path,total_ic,ic,total_bc,bc
JavaNioServerSocket3SUT,3,63a3eb2d,0,2.5661261081695557,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,46b99f00,0,2.6947741508483887,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,61cee7d6,0,2.388490915298462,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,d9aa6be,0,2.429049015045166,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,293ac6f4,0,2.271879196166992,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,2ed102c9,0,2.31882905960083,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,74949eb2,0,2.4202492237091064,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,43886f8a,0,2.3316938877105713,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,6da3fa3b,0,2.3505849838256836,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,19865c14,0,2.3085620403289795,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,1bb10e67,0,2.3082449436187744,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,6ce1b276,0,2.5408053398132324,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,6ebefe1e,0,2.2496001720428467,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,3fdb7e4b,0,2.3788418769836426,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,7ef40d70,0,2.298321008682251,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,eebe873,0,2.3280067443847656,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,5eb88d47,0,2.390048027038574,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,4,35233e59,0,2.745342969894409,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,5cf9d6f7,0,2.8095390796661377,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,21a337aa,0,2.602483034133911,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,6cb5ac2,0,2.7989377975463867,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,477397d2,0,2.5545151233673096,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,680dc2d8,0,2.7448489665985107,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,489034c9,0,2.6362130641937256,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,78d37ca9,0,2.834810972213745,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,2ed4814e,0,2.6483356952667236,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,44398ec,0,2.800455331802368,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,1222409f,0,2.621318817138672,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,151cc9cc,0,2.7210991382598877,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,1874ec71,0,2.7519102096557617,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,3ea7e799,0,2.6710798740386963,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,1ffbba16,0,2.742943048477173,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,467dea46,0,2.681209087371826,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,24aafd2b,0,2.849155902862549,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,265177f7,0,2.576169967651367,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,5c9cfd39,0,2.6599698066711426,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,669e9242,0,2.6241519451141357,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,5b5d4739,0,2.6423580646514893,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,17b0cdba,0,2.640285015106201,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,412102c4,0,2.7903361320495605,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,47062d25,0,2.6916379928588867,ok,49,49,0,6,85,7,13,68,19,49,81.14035087719299,85.20710059171599,70.0,87.5
