class,depth,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,trie_total_path,total_ic,ic,total_bc,bc
JavaNioServerSocket3SUT,2,39abc601,0,2.0795788764953613,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,d751fb7,0,2.1287918090820312,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,3aee7db2,0,1.896331787109375,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,8aaa489,0,1.9155659675598145,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,1602fdc8,0,1.792419195175171,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,6ccb2e9d,0,1.9538280963897705,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,2,4e58aa25,0,2.2589540481567383,ok,4,4,0,4,57,7,5,26,19,4,31.140350877192986,42.01183431952663,40.0,50.0
JavaNioServerSocket3SUT,3,17109e34,0,2.3007001876831055,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,7e86b98a,0,2.1647040843963623,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,4b1ed8f,0,2.2753679752349854,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,7782a26,0,2.065993070602417,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,3bbf8d3a,0,2.1072041988372803,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,1a4d4be1,0,2.2818753719329834,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,7a129440,0,2.2758820056915283,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,969278,0,2.0603950023651123,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,539dfa81,0,2.3085970878601074,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,5354fd4c,0,1.9938571453094482,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,61ee89b1,0,2.112898111343384,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,e3435b1,0,2.2110939025878906,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,46aa3cda,0,2.2606148719787598,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,1653d9fb,0,2.1864938735961914,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,3575f387,0,2.2484350204467773,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,7580eb34,0,2.19334077835083,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,21317730,0,2.0577197074890137,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,7c310ff3,0,2.1773529052734375,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,540c758d,0,2.3565409183502197,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,4f69203,0,2.2276878356933594,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,66618603,0,2.2073051929473877,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,1c6cca5e,0,1.9255321025848389,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,5587a9ce,0,2.1481966972351074,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,47b6a220,0,2.2778141498565674,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,6c898c85,0,2.6690449714660645,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,2326e5e5,0,2.231588840484619,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,7a6f5bd8,0,2.3042759895324707,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,3dbc4874,0,2.2032127380371094,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,523975f8,0,2.005466938018799,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,3,3c86f28a,0,2.2044339179992676,ok,15,15,0,5,71,7,10,52,19,15,67.98245614035088,67.45562130177515,70.0,87.5
JavaNioServerSocket3SUT,4,4c51b393,0,2.7314910888671875,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,7322eea4,0,2.496562957763672,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,6d62caec,0,2.449769973754883,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,28dbf3c3,0,2.3438608646392822,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,4fc89f0c,0,2.4502429962158203,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,393b5f79,0,2.636134147644043,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,8202ef1,0,2.468837261199951,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,52c472b0,0,2.4603278636932373,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,3f07311d,0,2.33964204788208,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,393c6a1a,0,2.433505058288574,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,4310ec18,0,2.6565470695495605,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,110b7233,0,2.4643959999084473,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,30cfc61d,0,2.52823805809021,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,4c0ac147,0,2.4132418632507324,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,7ccdf905,0,2.3239328861236572,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,3fe22f61,0,2.6357228755950928,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,5bf18ad4,0,2.5542690753936768,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,49954768,0,2.5918798446655273,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,44dcc8c2,0,2.3422999382019043,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,5a345c36,0,2.3501389026641846,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,11781173,0,2.4771568775177,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,58b9da36,0,2.626063108444214,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,2542acd4,0,2.451422929763794,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,46ad9772,0,2.462484836578369,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,ef6ec64,0,2.3149921894073486,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,7b2f10bd,0,2.50557279586792,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,7777553,0,2.5202512741088867,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,370511f3,0,2.5354459285736084,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,5b68932d,0,2.6400179862976074,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,4,71bf18ac,0,2.4103610515594482,ok,51,51,0,6,85,7,13,68,19,51,81.14035087719299,85.20710059171599,70.0,87.5
JavaNioServerSocket3SUT,5,56261c20,0,3.171203851699829,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,23190cd4,0,3.2229790687561035,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,5fec3a74,0,3.1587047576904297,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,1e37223a,0,2.9486629962921143,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,14e74912,0,3.002869129180908,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,3c053a7b,0,3.211995840072632,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,31d6efdc,0,3.08186411857605,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,8c48ce6,0,3.0227408409118652,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,4fe2a751,0,3.0674028396606445,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,1a16dcb8,0,3.2769179344177246,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,1e87d062,0,2.950252056121826,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,72ec70d0,0,3.093735933303833,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,187b3e96,0,2.9069788455963135,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,2c4fad7c,0,3.2654459476470947,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,a977fd,0,2.993150234222412,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,28a194fa,0,2.9735679626464844,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,3cd74a4f,0,2.93487811088562,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
JavaNioServerSocket3SUT,5,28e821e2,0,3.175809144973755,ok,153,153,0,7,100,7,16,84,19,165,84.64912280701753,89.94082840236686,70.0,87.5
